constituency,count,candidate_id,candidate,incumbent,party,votes,status,seats,quota,turnout,tvp,spoilt,electorate
Dublin Bay South,6,deirdre conroy,Deirdre Conroy,FALSE,FF,"1,380",running,1,13442,27044,26882,162,77924
Dublin Bay South,6,mannix flynn,Mannix Flynn,FALSE,IND,"1,120",running,1,13442,27044,26882,162,77924
Dublin Bay South,6,sarah durcan,Sarah Durcan,FALSE,SD,"1,111",eliminated,1,13442,27044,26882,162,77924
Dublin Bay South,6,brigid purcell,Brigid Purcell,FALSE,PBPS,,eliminated,1,13442,27044,26882,162,77924
Dublin Bay South,6,mairead toibin,Mairéad Tóibín,FALSE,AON,,eliminated,1,13442,27044,26882,162,77924
Dublin Bay South,6,peter dooley,Peter Dooley,FALSE,IND,,eliminated,1,13442,27044,26882,162,77924
Dublin Bay South,6,justin barrett,Justin Barrett,FALSE,NP,,eliminated,1,13442,27044,26882,162,77924
Dublin Bay South,6,dolores cahill,Dolores Cahill,FALSE,IND,,eliminated,1,13442,27044,26882,162,77924
Dublin Bay South,6,jacqui gilbourne,Jacqui Gilbourne,FALSE,REN,,eliminated,1,13442,27044,26882,162,77924
Dublin Bay South,6,john keigher,John Keigher,FALSE,IND,,eliminated,1,13442,27044,26882,162,77924
Dublin Bay South,6,colm okeeffe,Colm O'Keeffe,FALSE,IND,,eliminated,1,13442,27044,26882,162,77924
Dublin Bay South,7,ivana bacik,Ivana Bacik,FALSE,LAB,"8,851",running,1,13442,27044,26882,162,77924
Dublin Bay South,7,james goeghegan,James Geoghegan,FALSE,FG,"7,400",running,1,13442,27044,26882,162,77924
Dublin Bay South,7,lynn boylan,Lynn Boylan,FALSE,SF,"4,985",running,1,13442,27044,26882,162,77924
Dublin Bay South,7,claire byrne,Claire Byrne,FALSE,GP,"2,610",running,1,13442,27044,26882,162,77924
Dublin Bay South,7,deirdre conroy,Deirdre Conroy,FALSE,FF,"1,402",eliminated,1,13442,27044,26882,162,77924
Dublin Bay South,7,mannix flynn,Mannix Flynn,FALSE,IND,"1,181",eliminated,1,13442,27044,26882,162,77924
Dublin Bay South,7,sarah durcan,Sarah Durcan,FALSE,SD,,eliminated,1,13442,27044,26882,162,77924
Dublin Bay South,7,brigid purcell,Brigid Purcell,FALSE,PBPS,,eliminated,1,13442,27044,26882,162,77924
Dublin Bay South,7,mairead toibin,Mairéad Tóibín,FALSE,AON,,eliminated,1,13442,27044,26882,162,77924
Dublin Bay South,7,peter dooley,Peter Dooley,FALSE,IND,,eliminated,1,13442,27044,26882,162,77924
Dublin Bay South,7,justin barrett,Justin Barrett,FALSE,NP,,eliminated,1,13442,27044,26882,162,77924
Dublin Bay South,7,dolores cahill,Dolores Cahill,FALSE,IND,,eliminated,1,13442,27044,26882,162,77924
Dublin Bay South,7,jacqui gilbourne,Jacqui Gilbourne,FALSE,REN,,eliminated,1,13442,27044,26882,162,77924
Dublin Bay South,7,john keigher,John Keigher,FALSE,IND,,eliminated,1,13442,27044,26882,162,77924
Dublin Bay South,7,colm okeeffe,Colm O'Keeffe,FALSE,IND,,eliminated,1,13442,27044,26882,162,77924
Dublin Bay South,8,ivana bacik,Ivana Bacik,FALSE,LAB,"9,474",running,1,13442,27044,26882,162,77924
Dublin Bay South,8,james goeghegan,James Geoghegan,FALSE,FG,"8,265",running,1,13442,27044,26882,162,77924
Dublin Bay South,8,lynn boylan,Lynn Boylan,FALSE,SF,"5,237",eliminated,1,13442,27044,26882,162,77924
Dublin Bay South,8,claire byrne,Claire Byrne,FALSE,GP,"2,985",eliminated,1,13442,27044,26882,162,77924
Dublin Bay South,8,deirdre conroy,Deirdre Conroy,FALSE,FF,,eliminated,1,13442,27044,26882,162,77924
Dublin Bay South,8,mannix flynn,Mannix Flynn,FALSE,IND,,eliminated,1,13442,27044,26882,162,77924
Dublin Bay South,8,sarah durcan,Sarah Durcan,FALSE,SD,,eliminated,1,13442,27044,26882,162,77924
Dublin Bay South,8,brigid purcell,Brigid Purcell,FALSE,PBPS,,eliminated,1,13442,27044,26882,162,77924
Dublin Bay South,8,mairead toibin,Mairéad Tóibín,FALSE,AON,,eliminated,1,13442,27044,26882,162,77924
Dublin Bay South,8,peter dooley,Peter Dooley,FALSE,IND,,eliminated,1,13442,27044,26882,162,77924
Dublin Bay South,8,justin barrett,Justin Barrett,FALSE,NP,,eliminated,1,13442,27044,26882,162,77924
Dublin Bay South,8,dolores cahill,Dolores Cahill,FALSE,IND,,eliminated,1,13442,27044,26882,162,77924
Dublin Bay South,8,jacqui gilbourne,Jacqui Gilbourne,FALSE,REN,,eliminated,1,13442,27044,26882,162,77924
Dublin Bay South,8,john keigher,John Keigher,FALSE,IND,,eliminated,1,13442,27044,26882,162,77924
Dublin Bay South,8,colm okeeffe,Colm O'Keeffe,FALSE,IND,,eliminated,1,13442,27044,26882,162,77924
Dublin Bay South,9,ivana bacik,Ivana Bacik,FALSE,LAB,"13,382",elected,1,13442,27044,26882,162,77924
Dublin Bay South,9,james goeghegan,James Geoghegan,FALSE,FG,"9,235",running,1,13442,27044,26882,162,77924
Dublin Bay South,9,lynn boylan,Lynn Boylan,FALSE,SF,,eliminated,1,13442,27044,26882,162,77924
Dublin Bay South,9,claire byrne,Claire Byrne,FALSE,GP,,eliminated,1,13442,27044,26882,162,77924
Dublin Bay South,9,deirdre conroy,Deirdre Conroy,FALSE,FF,,eliminated,1,13442,27044,26882,162,77924
Dublin Bay South,9,mannix flynn,Mannix Flynn,FALSE,IND,,eliminated,1,13442,27044,26882,162,77924
Dublin Bay South,9,sarah durcan,Sarah Durcan,FALSE,SD,,eliminated,1,13442,27044,26882,162,77924
Dublin Bay South,9,brigid purcell,Brigid Purcell,FALSE,PBPS,,eliminated,1,13442,27044,26882,162,77924
Dublin Bay South,9,mairead toibin,Mairéad Tóibín,FALSE,AON,,eliminated,1,13442,27044,26882,162,77924
Dublin Bay South,9,peter dooley,Peter Dooley,FALSE,IND,,eliminated,1,13442,27044,26882,162,77924
Dublin Bay South,9,justin barrett,Justin Barrett,FALSE,NP,,eliminated,1,13442,27044,26882,162,77924
Dublin Bay South,9,dolores cahill,Dolores Cahill,FALSE,IND,,eliminated,1,13442,27044,26882,162,77924
Dublin Bay South,9,jacqui gilbourne,Jacqui Gilbourne,FALSE,REN,,eliminated,1,13442,27044,26882,162,77924
Dublin Bay South,9,john keigher,John Keigher,FALSE,IND,,eliminated,1,13442,27044,26882,162,77924
Dublin Bay South,9,colm okeeffe,Colm O'Keeffe,FALSE,IND,,eliminated,1,13442,27044,26882,162,77924
