constituency,count,candidate_id,candidate,incumbent,party,votes,status,seats,quota,turnout,tvp,spoilt,electorate
Lucan Heights,1,mark ward,Mark Ward,FALSE,SF,87,running,1,9153,1661,1652,9,4991
Lucan Heights,1,emer higgins,Emer Higgins,FALSE,FG,332,running,1,9153,1661,1652,9,4991
Lucan Heights,1,paul gogarty,Paul Gogarty,FALSE,IND,472,running,1,9153,1661,1652,9,4991
Lucan Heights,1,shane moynihan,Shane Moynihan,FALSE,FF,218,running,1,9153,1661,1652,9,4991
Lucan Heights,1,francis timmons,Francis Timmons,FALSE,IND,9,running,1,9153,1661,1652,9,4991
Lucan Heights,1,joanna tuffy,Joanna Tuffy,FALSE,LAB,259,running,1,9153,1661,1652,9,4991
Lucan Heights,1,peter kavanagh,Peter Kavanagh,FALSE,GP,80,running,1,9153,1661,1652,9,4991
Lucan Heights,1,kellie sweeney,Kellie Sweeney,FALSE,PBPS,58,running,1,9153,1661,1652,9,4991
Lucan Heights,1,annemarie mcnally,Anne-Marie McNally,FALSE,SD,84,running,1,9153,1661,1652,9,4991
Lucan Heights,1,david gardiner,David Gardiner,FALSE,WP,8,running,1,9153,1661,1652,9,4991
Lucan Heights,1,ruth nolan,Ruth Nolan,FALSE,I4C,31,running,1,9153,1661,1652,9,4991
Lucan Heights,1,charlie keddy,Charlie Keddy,FALSE,IND,10,running,1,9153,1661,1652,9,4991
Lucan Heights,1,peter madden,Peter Madden,FALSE,IND,4,running,1,9153,1661,1652,9,4991
Lucan-St Helens,1,mark ward,Mark Ward,FALSE,SF,124,running,1,9153,1735,1723,12,7214
Lucan-St Helens,1,emer higgins,Emer Higgins,FALSE,FG,334,running,1,9153,1735,1723,12,7214
Lucan-St Helens,1,paul gogarty,Paul Gogarty,FALSE,IND,415,running,1,9153,1735,1723,12,7214
Lucan-St Helens,1,shane moynihan,Shane Moynihan,FALSE,FF,235,running,1,9153,1735,1723,12,7214
Lucan-St Helens,1,francis timmons,Francis Timmons,FALSE,IND,22,running,1,9153,1735,1723,12,7214
Lucan-St Helens,1,joanna tuffy,Joanna Tuffy,FALSE,LAB,223,running,1,9153,1735,1723,12,7214
Lucan-St Helens,1,peter kavanagh,Peter Kavanagh,FALSE,GP,79,running,1,9153,1735,1723,12,7214
Lucan-St Helens,1,kellie sweeney,Kellie Sweeney,FALSE,PBPS,116,running,1,9153,1735,1723,12,7214
Lucan-St Helens,1,annemarie mcnally,Anne-Marie McNally,FALSE,SD,100,running,1,9153,1735,1723,12,7214
Lucan-St Helens,1,david gardiner,David Gardiner,FALSE,WP,29,running,1,9153,1735,1723,12,7214
Lucan-St Helens,1,ruth nolan,Ruth Nolan,FALSE,I4C,29,running,1,9153,1735,1723,12,7214
Lucan-St Helens,1,charlie keddy,Charlie Keddy,FALSE,IND,9,running,1,9153,1735,1723,12,7214
Lucan-St Helens,1,peter madden,Peter Madden,FALSE,IND,8,running,1,9153,1735,1723,12,7214
Newcastle,1,mark ward,Mark Ward,FALSE,SF,47,running,1,9153,727,724,3,2789
Newcastle,1,emer higgins,Emer Higgins,FALSE,FG,403,running,1,9153,727,724,3,2789
Newcastle,1,paul gogarty,Paul Gogarty,FALSE,IND,37,running,1,9153,727,724,3,2789
Newcastle,1,shane moynihan,Shane Moynihan,FALSE,FF,68,running,1,9153,727,724,3,2789
Newcastle,1,francis timmons,Francis Timmons,FALSE,IND,89,running,1,9153,727,724,3,2789
Newcastle,1,joanna tuffy,Joanna Tuffy,FALSE,LAB,17,running,1,9153,727,724,3,2789
Newcastle,1,peter kavanagh,Peter Kavanagh,FALSE,GP,35,running,1,9153,727,724,3,2789
Newcastle,1,kellie sweeney,Kellie Sweeney,FALSE,PBPS,9,running,1,9153,727,724,3,2789
Newcastle,1,annemarie mcnally,Anne-Marie McNally,FALSE,SD,14,running,1,9153,727,724,3,2789
Newcastle,1,david gardiner,David Gardiner,FALSE,WP,3,running,1,9153,727,724,3,2789
Newcastle,1,ruth nolan,Ruth Nolan,FALSE,I4C,0,running,1,9153,727,724,3,2789
Newcastle,1,charlie keddy,Charlie Keddy,FALSE,IND,0,running,1,9153,727,724,3,2789
Newcastle,1,peter madden,Peter Madden,FALSE,IND,2,running,1,9153,727,724,3,2789
Palmerstown Village,1,mark ward,Mark Ward,FALSE,SF,58,running,1,9153,915,913,2,3131
Palmerstown Village,1,emer higgins,Emer Higgins,FALSE,FG,137,running,1,9153,915,913,2,3131
Palmerstown Village,1,paul gogarty,Paul Gogarty,FALSE,IND,220,running,1,9153,915,913,2,3131
