constituency,count,candidate_id,candidate,incumbent,party,votes,status,seats,quota,turnout,tvp,spoilt,electorate
Kildare South,1,no,No,FALSE,No,"11,339",running,1,"1,076,762","38,758","38,646",112,"63,190"
Laois,1,yes,Yes,FALSE,Yes,"24,232",elected,1,"1,076,762","39,602","39,496",106,"63,860"
Laois,1,no,No,FALSE,No,"15,264",running,1,"1,076,762","39,602","39,496",106,"63,860"
Limerick City,1,yes,Yes,FALSE,Yes,"32,169",elected,1,"1,076,762","48,263","48,110",153,"77,836"
Limerick City,1,no,No,FALSE,No,"15,941",running,1,"1,076,762","48,263","48,110",153,"77,836"
Limerick County,1,yes,Yes,FALSE,Yes,"24,448",elected,1,"1,076,762","42,214","42,092",122,"67,592"
Limerick County,1,no,No,FALSE,No,"17,644",running,1,"1,076,762","42,214","42,092",122,"67,592"
Longford-Westmeath,1,yes,Yes,FALSE,Yes,"30,876",elected,1,"1,076,762","53,172","52,989",183,"89,665"
Longford-Westmeath,1,no,No,FALSE,No,"22,113",running,1,"1,076,762","53,172","52,989",183,"89,665"
Louth,1,yes,Yes,FALSE,Yes,"46,429",elected,1,"1,076,762","69,968","69,762",206,"106,184"
Louth,1,no,No,FALSE,No,"23,333",running,1,"1,076,762","69,968","69,762",206,"106,184"
Mayo,1,yes,Yes,FALSE,Yes,"32,287",elected,1,"1,076,762","56,735","56,574",161,"91,377"
Mayo,1,no,No,FALSE,No,"24,287",running,1,"1,076,762","56,735","56,574",161,"91,377"
Meath East,1,yes,Yes,FALSE,Yes,"30,686",elected,1,"1,076,762","44,456","44,338",118,"67,755"
Meath East,1,no,No,FALSE,No,"13,652",running,1,"1,076,762","44,456","44,338",118,"67,755"
Meath West,1,yes,Yes,FALSE,Yes,"26,343",elected,1,"1,076,762","41,319","41,193",126,"65,651"
Meath West,1,no,No,FALSE,No,"14,850",running,1,"1,076,762","41,319","41,193",126,"65,651"
Offaly,1,yes,Yes,FALSE,Yes,"24,781",elected,1,"1,076,762","42,788","42,689",99,"66,120"
Offaly,1,no,No,FALSE,No,"17,908",running,1,"1,076,762","42,788","42,689",99,"66,120"
Roscommon-Galway,1,yes,Yes,FALSE,Yes,"23,677",elected,1,"1,076,762","41,497","41,386",111,"63,158"
Roscommon-Galway,1,no,No,FALSE,No,"17,709",running,1,"1,076,762","41,497","41,386",111,"63,158"
Sligo-Leitrim,1,yes,Yes,FALSE,Yes,"34,685",elected,1,"1,076,762","58,604","58,415",189,"95,954"
Sligo-Leitrim,1,no,No,FALSE,No,"23,730",running,1,"1,076,762","58,604","58,415",189,"95,954"
Tipperary,1,yes,Yes,FALSE,Yes,"42,731",elected,1,"1,076,762","72,485","72,247",238,"113,546"
Tipperary,1,no,No,FALSE,No,"29,516",running,1,"1,076,762","72,485","72,247",238,"113,546"
Waterford,1,yes,Yes,FALSE,Yes,"37,016",elected,1,"1,076,762","53,435","53,312",123,"83,107"
Waterford,1,no,No,FALSE,No,"16,296",running,1,"1,076,762","53,435","53,312",123,"83,107"
Wexford,1,yes,Yes,FALSE,Yes,"49,935",elected,1,"1,076,762","73,220","73,004",216,"110,494"
Wexford,1,no,No,FALSE,No,"23,069",running,1,"1,076,762","73,220","73,004",216,"110,494"
Wicklow,1,yes,Yes,FALSE,Yes,"54,629",elected,1,"1,076,762","73,783","73,560",223,"99,062"
Wicklow,1,no,No,FALSE,No,"18,931",running,1,"1,076,762","73,783","73,560",223,"99,062"
