constituency,count,candidate_id,candidate,incumbent,party,votes,status,seats,quota,turnout,tvp,spoilt,electorate
Dublin North-West,1,yes,Yes,FALSE,Yes,"6,901",running,1,762708,"24,282","23,940",342,"50,999"
Dublin North-West,1,no,No,FALSE,No,"17,039",elected,1,762708,"24,282","23,940",342,"50,999"
Dublin Rathdown,1,yes,Yes,FALSE,Yes,"15,195",running,1,762708,"31,008","30,761",247,"65,457"
Dublin Rathdown,1,no,No,FALSE,No,"15,566",elected,1,762708,"31,008","30,761",247,"65,457"
Dublin South-Central,1,yes,Yes,FALSE,Yes,"11,103",running,1,762708,"32,783","32,312",471,"71,834"
Dublin South-Central,1,no,No,FALSE,No,"21,209",elected,1,762708,"32,783","32,312",471,"71,834"
Dublin South-West,1,yes,Yes,FALSE,Yes,"17,223",running,1,762708,"50,600","50,149",451,"106,405"
Dublin South-West,1,no,No,FALSE,No,"32,926",elected,1,762708,"50,600","50,149",451,"106,405"
Dublin West,1,yes,Yes,FALSE,Yes,"11,930",running,1,762708,"32,538","32,257",281,"70,483"
Dublin West,1,no,No,FALSE,No,"20,327",elected,1,762708,"32,538","32,257",281,"70,483"
Dún Laoghaire,1,yes,Yes,FALSE,Yes,"22,073",running,1,762708,"44,255","43,891",364,"97,315"
Dún Laoghaire,1,no,No,FALSE,No,"21,818",elected,1,762708,"44,255","43,891",364,"97,315"
Galway East,1,yes,Yes,FALSE,Yes,"7,988",running,1,762708,"28,892","28,545",347,"70,758"
Galway East,1,no,No,FALSE,No,"20,557",elected,1,762708,"28,892","28,545",347,"70,758"
Galway West,1,yes,Yes,FALSE,Yes,"13,909",running,1,762708,"41,710","41,207",503,"99,994"
Galway West,1,no,No,FALSE,No,"27,298",elected,1,762708,"41,710","41,207",503,"99,994"
Kerry,1,yes,Yes,FALSE,Yes,"13,580",running,1,762708,"47,835","47,321",514,"112,263"
Kerry,1,no,No,FALSE,No,"33,741",elected,1,762708,"47,835","47,321",514,"112,263"
Kildare North,1,yes,Yes,FALSE,Yes,"15,972",running,1,762708,"40,072","39,735",337,"83,219"
Kildare North,1,no,No,FALSE,No,"23,763",elected,1,762708,"40,072","39,735",337,"83,219"
Kildare South,1,yes,Yes,FALSE,Yes,"10,771",running,1,762708,"35,829","35,437",392,"78,345"
Kildare South,1,no,No,FALSE,No,"24,666",elected,1,762708,"35,829","35,437",392,"78,345"
Laois-Offaly,1,yes,Yes,FALSE,Yes,"11,776",running,1,762708,"49,025","48,479",546,"112,150"
Laois-Offaly,1,no,No,FALSE,No,"36,703",elected,1,762708,"49,025","48,479",546,"112,150"
Limerick City,1,yes,Yes,FALSE,Yes,"10,291",running,1,762708,"32,837","32,486",351,"75,651"
Limerick City,1,no,No,FALSE,No,"22,195",elected,1,762708,"32,837","32,486",351,"75,651"
Limerick County,1,yes,Yes,FALSE,Yes,"8,145",running,1,762708,"30,053","29,747",306,"70,551"
Limerick County,1,no,No,FALSE,No,"21,602",elected,1,762708,"30,053","29,747",306,"70,551"
Longford-Westmeath,1,yes,Yes,FALSE,Yes,"9,497",running,1,762708,"37,844","37,437",407,"92,626"
Longford-Westmeath,1,no,No,FALSE,No,"27,940",elected,1,762708,"37,844","37,437",407,"92,626"
Louth,1,yes,Yes,FALSE,Yes,"14,496",running,1,762708,"50,804","50,279",525,"106,842"
Louth,1,no,No,FALSE,No,"35,783",elected,1,762708,"50,804","50,279",525,"106,842"
Mayo,1,yes,Yes,FALSE,Yes,"10,217",running,1,762708,"42,277","41,782",495,"97,519"
Mayo,1,no,No,FALSE,No,"31,565",elected,1,762708,"42,277","41,782",495,"97,519"
Meath East,1,yes,Yes,FALSE,Yes,"10,035",running,1,762708,"31,176","30,966",210,"67,867"
Meath East,1,no,No,FALSE,No,"20,931",elected,1,762708,"31,176","30,966",210,"67,867"
Meath West,1,yes,Yes,FALSE,Yes,"8,263",running,1,762708,"29,732","29,420",312,"74,871"
Meath West,1,no,No,FALSE,No,"21,157",elected,1,762708,"29,732","29,420",312,"74,871"
Roscommon-Galway,1,yes,Yes,FALSE,Yes,"7,441",running,1,762708,"28,947","28,614",333,"66,184"
Roscommon-Galway,1,no,No,FALSE,No,"21,173",elected,1,762708,"28,947","28,614",333,"66,184"
Sligo-Leitrim,1,yes,Yes,FALSE,Yes,"11,030",running,1,762708,"39,719","39,236",483,"93,065"
Sligo-Leitrim,1,no,No,FALSE,No,"28,206",elected,1,762708,"39,719","39,236",483,"93,065"
Tipperary,1,yes,Yes,FALSE,Yes,"14,328",running,1,762708,"54,280","53,666",614,"122,159"
Tipperary,1,no,No,FALSE,No,"39,338",elected,1,762708,"54,280","53,666",614,"122,159"
Waterford,1,yes,Yes,FALSE,Yes,"11,986",running,1,762708,"36,829","36,390",439,"85,910"
Waterford,1,no,No,FALSE,No,"24,404",elected,1,762708,"36,829","36,390",439,"85,910"
Wexford,1,yes,Yes,FALSE,Yes,"13,348",running,1,762708,"48,719","48,139",580,"114,653"
Wexford,1,no,No,FALSE,No,"34,791",elected,1,762708,"48,719","48,139",580,"114,653"
Wicklow,1,yes,Yes,FALSE,Yes,"19,882",running,1,762708,"51,738","51,190",548,"100,723"
Wicklow,1,no,No,FALSE,No,"31,308",elected,1,762708,"51,738","51,190",548,"100,723"
